Target_genes	DNMT1|Average	SRX3148637|HBEC3-KT	SRX3148642|HBEC3-KT	SRX3148647|HBEC3-KT	SRX3148652|HBEC3-KT	SRX10478478|Hep_G2	SRX10478479|Hep_G2	SRX2424698|K-562	SRX2424699|K-562	SRX156110|NCCIT	SRX156118|NCCIT	SRX1021632|PC-3	SRX1021633|PC-3	STRING
DNER	12.666667	0	0	0	0	0	152	0	0	0	0	0	0	0
BORA	12.666667	0	0	0	0	78	74	0	0	0	0	0	0	0
ADPRS	12.666667	0	0	0	0	152	0	0	0	0	0	0	0	0
ZNF583	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
ZNF430	12.583333	0	0	0	0	77	74	0	0	0	0	0	0	0
TRIM62	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
TIMM23	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
SELENOW	12.583333	0	0	0	0	0	0	151	0	0	0	0	0	0
PNPLA8	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
MTLN	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
LIG3	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
ENTPD4	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
EEF1AKMT2	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
CPSF6	12.583333	0	0	0	0	66	85	0	0	0	0	0	0	0
CCDC171	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
ANKRD46	12.583333	0	0	0	0	0	151	0	0	0	0	0	0	0
ABR	12.583333	0	0	0	0	151	0	0	0	0	0	0	0	0
VPS13C	12.500000	0	0	0	0	61	89	0	0	0	0	0	0	0
USP47	12.500000	0	0	0	0	89	61	0	0	0	0	0	0	0
SMC5	12.500000	0	0	0	0	0	150	0	0	0	0	0	0	0
RPL38	12.500000	0	0	0	0	150	0	0	0	0	0	0	0	0
RNF145	12.500000	0	0	0	0	0	150	0	0	0	0	0	0	0
PPM1B	12.500000	0	0	0	0	0	150	0	0	0	0	0	0	0
OSCAR	12.500000	0	0	0	0	61	89	0	0	0	0	0	0	0
NKAIN2	12.500000	0	0	0	0	0	150	0	0	0	0	0	0	0
NEU4	12.500000	0	0	0	0	58	92	0	0	0	0	0	0	0
NDUFV2	12.500000	0	0	0	0	0	150	0	0	0	0	0	0	0
NDUFA3	12.500000	0	0	0	0	61	89	0	0	0	0	0	0	0
MIGA1	12.500000	0	0	0	0	55	95	0	0	0	0	0	0	0
LNPEP	12.500000	0	0	0	0	0	150	0	0	0	0	0	0	0
HSD3B7	12.500000	0	0	0	0	150	0	0	0	0	0	0	0	0
C8orf37	12.500000	0	0	0	0	0	150	0	0	0	0	0	0	0
AARS1	12.500000	0	0	0	0	76	74	0	0	0	0	0	0	0
TRIM4	12.416667	0	0	0	0	71	78	0	0	0	0	0	0	0
SNX6	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
SNX13	12.416667	0	0	0	0	149	0	0	0	0	0	0	0	0
SLC35D1	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
RTKN2	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
PUS7	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
NAF1	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
HMGCS1	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
FEM1C	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
FAM214A	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
ESYT2	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
DPEP2	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
CYTH1	12.416667	0	0	0	0	149	0	0	0	0	0	0	0	0
CPQ	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
CES3	12.416667	0	0	0	0	149	0	0	0	0	0	0	0	0
CCDC86	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
AMER3	12.416667	0	0	0	0	0	149	0	0	0	0	0	0	0
USP53	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
TTC5	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
TIPRL	12.333333	0	0	0	0	0	58	90	0	0	0	0	0	0
PDHX	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
NT5C3A	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
NFYC	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
MARCHF11	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
LMCD1	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
ING4	12.333333	0	0	0	0	0	0	148	0	0	0	0	0	0
IFT88	12.333333	0	0	0	0	148	0	0	0	0	0	0	0	0
ATP6V0A1	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
ATP10D	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
ATG5	12.333333	0	0	0	0	59	89	0	0	0	0	0	0	0
APIP	12.333333	0	0	0	0	0	148	0	0	0	0	0	0	0
ZNF791	12.250000	0	0	0	0	57	90	0	0	0	0	0	0	0
ZNF490	12.250000	0	0	0	0	57	90	0	0	0	0	0	0	0
USP54	12.250000	0	0	0	0	0	0	0	0	0	0	147	0	0
UBAP2L	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
TMEM60	12.250000	0	0	0	0	0	147	0	0	0	0	0	0	0
SCN9A	12.250000	0	0	0	0	0	147	0	0	0	0	0	0	0
RAD21L1	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
PHTF2	12.250000	0	0	0	0	0	147	0	0	0	0	0	0	0
NCBP2AS2	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
NCBP2	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
MC3R	12.250000	0	0	0	0	0	147	0	0	0	0	0	0	0
MAP2	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
LRFN2	12.250000	0	0	0	0	0	147	0	0	0	0	0	0	0
LONRF2	12.250000	0	0	0	0	0	147	0	0	0	0	0	0	0
GDF1	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
DTX4	12.250000	0	0	0	0	0	0	147	0	0	0	0	0	0
CERS1	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
CDADC1	12.250000	0	0	0	0	0	147	0	0	0	0	0	0	0
C1orf43	12.250000	0	0	0	0	147	0	0	0	0	0	0	0	0
SENP1	12.166667	0	0	0	0	146	0	0	0	0	0	0	0	0
PFKM	12.166667	0	0	0	0	146	0	0	0	0	0	0	0	0
OAZ2	12.166667	0	0	0	0	146	0	0	0	0	0	0	0	0
HLA-A	12.166667	0	0	0	0	0	146	0	0	0	0	0	0	0
DDX21	12.166667	0	0	0	0	0	146	0	0	0	0	0	0	0
CFAP410	12.166667	0	0	0	0	146	0	0	0	0	0	0	0	0
CDK12	12.166667	0	0	0	0	0	146	0	0	0	0	0	0	0
CAPRIN1	12.166667	0	0	0	0	0	146	0	0	0	0	0	0	0
ZNF658	12.083333	0	0	0	0	0	145	0	0	0	0	0	0	0
TMEM131	12.083333	0	0	0	0	0	145	0	0	0	0	0	0	0
TBC1D23	12.083333	0	0	0	0	0	145	0	0	0	0	0	0	0
SLC35F6	12.083333	0	0	0	0	71	74	0	0	0	0	0	0	0
PDF	12.083333	0	0	0	0	145	0	0	0	0	0	0	0	0
PCCA	12.083333	0	0	0	0	0	145	0	0	0	0	0	0	0
EIF3F	12.083333	0	0	0	0	0	145	0	0	0	0	0	0	0
DSEL	12.083333	0	0	0	0	0	145	0	0	0	0	0	0	0
CCDC137	12.083333	0	0	0	0	145	0	0	0	0	0	0	0	0
ADO	12.083333	0	0	0	0	145	0	0	0	0	0	0	0	0
ZNF407	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
SLF1	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
RAB8A	12.000000	0	0	0	0	144	0	0	0	0	0	0	0	0
PAFAH1B2	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
NOXA1	12.000000	0	0	0	0	144	0	0	0	0	0	0	0	0
NMRAL1	12.000000	0	0	0	0	144	0	0	0	0	0	0	0	0
KIAA0825	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
KAAG1	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
IDH1	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
HMOX2	12.000000	0	0	0	0	144	0	0	0	0	0	0	0	0
DCDC2	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
CST9	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
BLM	12.000000	0	0	0	0	144	0	0	0	0	0	0	0	0
ATP5IF1	12.000000	0	0	0	0	0	144	0	0	0	0	0	0	0
XKR4	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
WDR75	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
SYVN1	11.916667	0	0	0	0	0	0	143	0	0	0	0	0	0
SEC24C	11.916667	0	0	0	0	0	0	0	0	0	0	143	0	0
RBBP6	11.916667	0	0	0	0	143	0	0	0	0	0	0	0	0
PXT1	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
POM121L2	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
PMPCA	11.916667	0	0	0	0	143	0	0	0	0	0	0	0	0
PLS1	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
NCL	11.916667	0	0	0	0	66	77	0	0	0	0	0	0	0
KCTD20	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
INKA2	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
GTF2A2	11.916667	0	0	0	0	64	79	0	0	0	0	0	0	0
ENTR1	11.916667	0	0	0	0	143	0	0	0	0	0	0	0	0
DDX20	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
CLASP2	11.916667	0	0	0	0	143	0	0	0	0	0	0	0	0
ADI1	11.916667	0	0	0	0	0	143	0	0	0	0	0	0	0
TXNDC5	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
SP6	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
SLMAP	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
RPL14	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
OXSR1	11.833333	0	0	0	0	142	0	0	0	0	0	0	0	0
NAA35	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
KANSL1	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
ING2	11.833333	0	0	0	0	142	0	0	0	0	0	0	0	0
H6PD	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
EGLN1	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
C3orf80	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
ATAT1	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
ALG1L	11.833333	0	0	0	0	0	142	0	0	0	0	0	0	0
TYW1	11.750000	0	0	0	0	0	141	0	0	0	0	0	0	0
TTL	11.750000	0	0	0	0	0	141	0	0	0	0	0	0	0
TOM1L1	11.750000	0	0	0	0	0	141	0	0	0	0	0	0	0
SF3B1	11.750000	0	0	0	0	71	70	0	0	0	0	0	0	0
PPP4R2	11.750000	0	0	0	0	0	141	0	0	0	0	0	0	0
POC1B-GALNT4	11.750000	0	0	0	0	0	141	0	0	0	0	0	0	0
FAM126A	11.750000	0	0	0	0	141	0	0	0	0	0	0	0	0
ATAD5	11.750000	0	0	0	0	68	73	0	0	0	0	0	0	0
ALDH9A1	11.750000	0	0	0	0	0	141	0	0	0	0	0	0	0
ZBED8	11.666667	0	0	0	0	0	140	0	0	0	0	0	0	0
TSHZ2	11.666667	0	0	0	0	140	0	0	0	0	0	0	0	0
SPIN2B	11.666667	0	0	0	0	140	0	0	0	0	0	0	0	0
MGAT4A	11.666667	0	0	0	0	0	140	0	0	0	0	0	0	0
KIAA2013	11.666667	0	0	0	0	0	0	140	0	0	0	0	0	0
DST	11.666667	0	0	0	0	0	140	0	0	0	0	0	0	0
BRIP1	11.666667	0	0	0	0	0	140	0	0	0	0	0	0	0
STX11	11.583333	0	0	0	0	0	139	0	0	0	0	0	0	0
SOS2	11.583333	0	0	0	0	0	139	0	0	0	0	0	0	0
RPL22	11.583333	0	0	0	0	61	78	0	0	0	0	0	0	0
PTP4A2	11.583333	0	0	0	0	0	139	0	0	0	0	0	0	0
OMA1	11.583333	0	0	0	0	66	73	0	0	0	0	0	0	0
ID1	11.583333	0	0	0	0	59	80	0	0	0	0	0	0	0
GDF5	11.583333	0	0	0	0	139	0	0	0	0	0	0	0	0
DAB1	11.583333	0	0	0	0	66	73	0	0	0	0	0	0	0
CFDP1	11.583333	0	0	0	0	0	139	0	0	0	0	0	0	0
CEP250	11.583333	0	0	0	0	139	0	0	0	0	0	0	0	0
BAZ1A	11.583333	0	0	0	0	0	139	0	0	0	0	0	0	0
ZNF614	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
WDR48	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
SLC35F1	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
SCN11A	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
RETSAT	11.500000	0	0	0	0	138	0	0	0	0	0	0	0	0
NUDT4	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
NR2C1	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
NPPC	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
NOLC1	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
NMT1	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
MST1	11.500000	0	0	0	0	0	0	138	0	0	0	0	0	0
EXO5	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
DCAKD	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
COX10	11.500000	0	0	0	0	58	80	0	0	0	0	0	0	0
CCS	11.500000	0	0	0	0	57	81	0	0	0	0	0	0	0
CCDC87	11.500000	0	0	0	0	57	81	0	0	0	0	0	0	0
ASXL1	11.500000	0	0	0	0	0	138	0	0	0	0	0	0	0
TIGD2	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
SH3TC2	11.416667	0	0	0	0	0	0	0	0	0	0	137	0	0
PTPRU	11.416667	0	0	0	0	137	0	0	0	0	0	0	0	0
PPP2R2A	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
PIGL	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
NXPE3	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
KLHL11	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
GPN2	11.416667	0	0	0	0	137	0	0	0	0	0	0	0	0
GINM1	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
EMC2	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
DHX9	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
CDC42	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
ATXN7L2	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
ASCC1	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
ANAPC16	11.416667	0	0	0	0	0	137	0	0	0	0	0	0	0
TFG	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
TCP1	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
SQOR	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
SNX3	11.333333	0	0	0	0	60	76	0	0	0	0	0	0	0
RFX3	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
RAF1	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
PDE4A	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
PCYT1A	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
OGDH	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
MRPL18	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
LRRC61	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
H2BC12	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
H2AC12	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
DNAJA1	11.333333	0	0	0	0	57	79	0	0	0	0	0	0	0
CHD9	11.333333	0	0	0	0	136	0	0	0	0	0	0	0	0
CALCOCO2	11.333333	0	0	0	0	136	0	0	0	0	0	0	0	0
APTX	11.333333	0	0	0	0	57	79	0	0	0	0	0	0	0
ANKRD44	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
ANGEL2	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
ACTR3C	11.333333	0	0	0	0	0	136	0	0	0	0	0	0	0
WSB1	11.250000	0	0	0	0	135	0	0	0	0	0	0	0	0
TNKS2	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
TMEM181	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
TAB2	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
SYNM	11.250000	0	0	0	0	135	0	0	0	0	0	0	0	0
SEPTIN7	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
PTK6	11.250000	0	0	0	0	135	0	0	0	0	0	0	0	0
POLDIP3	11.250000	0	0	0	0	135	0	0	0	0	0	0	0	0
PODXL2	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
PAQR9	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
NUP205	11.250000	0	0	0	0	0	0	135	0	0	0	0	0	0
NPM1	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
NDUFB6	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
KNL1	11.250000	0	0	0	0	135	0	0	0	0	0	0	0	0
HNF4G	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
FAM200B	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
COG1	11.250000	0	0	0	0	61	74	0	0	0	0	0	0	0
CAP2	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
BZW2	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
ASL	11.250000	0	0	0	0	135	0	0	0	0	0	0	0	0
ANKMY2	11.250000	0	0	0	0	0	135	0	0	0	0	0	0	0
UAP1	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
SCLT1	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
RAB14	11.166667	0	0	0	0	134	0	0	0	0	0	0	0	0
PCNP	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
P3H1	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
NUDT4B	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
MTF1	11.166667	0	0	0	0	0	0	134	0	0	0	0	0	0
MRPL2	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
MBD3	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
LRRC40	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
KLC4	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
HIPK3	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
H2BC18	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
GSN	11.166667	0	0	0	0	134	0	0	0	0	0	0	0	0
EIF3H	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
EIF1B	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
EIF1AD	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
CD46	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
C4orf33	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
C12orf66	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
BANF1	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
AQR	11.166667	0	0	0	0	0	134	0	0	0	0	0	0	0
ADGRF4	11.166667	0	0	0	0	0	0	0	0	0	0	134	0	0
ZNHIT6	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
ZNF827	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
VAMP4	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
USF3	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
TTC37	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
TSPYL1	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
TCTN1	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
NDEL1	11.083333	0	0	0	0	133	0	0	0	0	0	0	0	0
HERPUD1	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
GOLT1A	11.083333	0	0	0	0	133	0	0	0	0	0	0	0	0
DSE	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
CUL1	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
CRTAP	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
COMMD3-BMI1	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
COMMD3	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
CCDC6	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
C1GALT1	11.083333	0	0	0	0	133	0	0	0	0	0	0	0	0
ARSK	11.083333	0	0	0	0	0	133	0	0	0	0	0	0	0
ZNF14	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
TUFM	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
TOR1B	11.000000	0	0	0	0	74	58	0	0	0	0	0	0	0
TENT5A	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
SPACA6	11.000000	0	0	0	0	0	0	132	0	0	0	0	0	0
NMT2	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
NDUFB2	11.000000	0	0	0	0	132	0	0	0	0	0	0	0	0
LRRC10B	11.000000	0	0	0	0	132	0	0	0	0	0	0	0	0
JPT1	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
HDHD2	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
H2BC4	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
H2AC6	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
EPOP	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
EIF1	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
DKK1	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
CHCHD6	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
ACOT1	11.000000	0	0	0	0	0	132	0	0	0	0	0	0	0
ZNF554	10.916667	0	0	0	0	131	0	0	0	0	0	0	0	0
ZFAND5	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
YKT6	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
WDR27	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
TMEM42	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
TFCP2	10.916667	0	0	0	0	131	0	0	0	0	0	0	0	0
TENT2	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
STARD3	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
RILPL1	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
RABEP1	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
PIN1	10.916667	0	0	0	0	0	0	0	131	0	0	0	0	0
PDE12	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
MRPS33	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
KIF2A	10.916667	0	0	0	0	131	0	0	0	0	0	0	0	0
HJURP	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
HEBP1	10.916667	0	0	0	0	131	0	0	0	0	0	0	0	0
H2BC11	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
H2AC11	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
FAM151B	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
CAPZB	10.916667	0	0	0	0	131	0	0	0	0	0	0	0	0
C6orf120	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
BLCAP	10.916667	0	0	0	0	131	0	0	0	0	0	0	0	0
ALAD	10.916667	0	0	0	0	0	131	0	0	0	0	0	0	0
AKR1C2	10.916667	0	0	0	0	0	0	131	0	0	0	0	0	0
USP32	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
TSTD2	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
TMBIM6	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
STX6	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
SLC11A2	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
SCAF4	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
RTL10	10.833333	0	0	0	0	130	0	0	0	0	0	0	0	0
RPL36AL	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
RNF169	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
PLOD2	10.833333	0	0	0	0	130	0	0	0	0	0	0	0	0
PHF10	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
PDE4DIP	10.833333	0	0	0	0	66	64	0	0	0	0	0	0	0
NUDC	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
NCBP1	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
MGAT2	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
KRR1	10.833333	0	0	0	0	130	0	0	0	0	0	0	0	0
H4C5	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
H2BC13	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
H2AC13	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
GNB1L	10.833333	0	0	0	0	130	0	0	0	0	0	0	0	0
FMNL2	10.833333	0	0	0	0	130	0	0	0	0	0	0	0	0
FAM117A	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
CFAP206	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
CAD	10.833333	0	0	0	0	0	130	0	0	0	0	0	0	0
BOD1L1	10.833333	0	0	0	0	130	0	0	0	0	0	0	0	0
BANP	10.833333	0	0	0	0	130	0	0	0	0	0	0	0	0
ZNF790	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
ZHX1-C8orf76	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
ZHX1	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
WDR93	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
RIN1	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
RCBTB1	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
PRPF38B	10.750000	0	0	0	0	129	0	0	0	0	0	0	0	0
PPP3CC	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
PPP2CA	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
PGBD1	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
PEX11A	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
NUP35	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
MAP2K2	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
MANBA	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
KRTAP2-4	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
HOMER1	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
GTF2H5	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
DGKE	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
DESI2	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
CARMIL3	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
C17orf67	10.750000	0	0	0	0	0	129	0	0	0	0	0	0	0
TRIM32	10.666667	0	0	0	0	0	128	0	0	0	0	0	0	0
